#Wave,F444W
#micron,el/phot
3.648324883999999990e+00,2.385090871889725974e-05
3.649676116000000192e+00,2.401903836685918064e-05
3.651027347000000312e+00,2.436311400514209869e-05
3.652378579000000069e+00,2.470424988852699792e-05
3.653729809999999745e+00,2.475413578192649477e-05
3.655081041999999947e+00,2.467094792664954804e-05
3.656432273000000066e+00,2.467739914106352789e-05
3.657783504000000185e+00,2.471384998613999028e-05
3.659134735999999943e+00,2.496629342354064049e-05
3.660485967000000063e+00,2.541445497486428604e-05
3.661837199000000265e+00,2.582543677601792205e-05
3.663188429999999940e+00,2.632068032269355124e-05
3.664539662000000142e+00,2.687801157634122685e-05
3.665890892999999817e+00,2.758057525013451439e-05
3.667242125000000019e+00,2.845457497281250080e-05
3.668593355999999694e+00,2.924571029775059123e-05
3.669944586999999814e+00,2.983326247825169577e-05
3.671295819000000016e+00,3.040239995296958539e-05
3.672647050000000135e+00,3.118973868473385311e-05
3.673998281999999893e+00,3.216539170497295620e-05
3.675349513000000012e+00,3.319079694931263962e-05
3.676700745000000214e+00,3.426122658338198333e-05
3.678051976000000334e+00,3.540481155043634479e-05
3.679403208000000092e+00,3.658815212800165233e-05
3.680754438999999767e+00,3.795196508568347729e-05
3.682105669999999886e+00,3.920920959959187059e-05
3.683456902000000088e+00,3.999597111194750157e-05
3.684808133000000208e+00,4.072276869984185169e-05
3.686159364999999966e+00,4.164704680641015042e-05
3.687510596000000085e+00,4.260349043098701175e-05
3.688861827999999843e+00,4.376606399705696961e-05
3.690213058999999962e+00,4.518558139644034501e-05
3.691564289999999637e+00,4.674031961994755001e-05
3.692915521999999839e+00,4.878579056675692345e-05
3.694266752999999959e+00,5.132259782467018714e-05
3.695617984999999717e+00,5.405591995260763244e-05
3.696969215999999836e+00,5.722518018526184770e-05
3.698320448000000038e+00,6.049807437481443550e-05
3.699671679000000157e+00,6.359035735156300605e-05
3.701022910999999915e+00,6.671291941339758242e-05
3.702374142000000035e+00,6.994025449210136767e-05
3.703725373000000154e+00,7.352061214724737569e-05
3.705076605000000356e+00,7.734438039526985906e-05
3.706427836000000031e+00,8.105756403519110472e-05
3.707779067999999789e+00,8.478840292716599948e-05
3.709130298999999908e+00,8.907025702221614517e-05
3.710481531000000111e+00,9.400772630680413820e-05
3.711832761999999786e+00,9.940106414618356939e-05
3.713183992999999905e+00,1.050785353876725764e-04
3.714535225000000107e+00,1.110431017840403031e-04
3.715886456000000226e+00,1.178806877132982853e-04
3.717237687999999984e+00,1.256694651243245460e-04
3.718588918999999660e+00,1.341031875132138321e-04
3.719940150999999862e+00,1.428065489199235004e-04
3.721291381999999981e+00,1.518699859812247858e-04
3.722642613999999739e+00,1.620430384454369993e-04
3.723993844999999858e+00,1.734016494954562803e-04
3.725345075999999978e+00,1.851779292194763948e-04
3.726696308000000180e+00,1.972011440441112044e-04
3.728047539000000299e+00,2.097062617193971726e-04
3.729398771000000057e+00,2.230895664394846097e-04
3.730750002000000176e+00,2.380739643646943241e-04
3.732101234000000378e+00,2.545111646669471410e-04
3.733452465000000053e+00,2.717413237964980089e-04
3.734803695999999729e+00,2.899141028184264645e-04
3.736154927999999931e+00,3.097071425787456794e-04
3.737506159000000050e+00,3.306726879289481353e-04
3.738857390999999808e+00,3.533339952313134308e-04
3.740208621999999927e+00,3.771727750751875164e-04
3.741559854000000129e+00,4.020530293999680636e-04
3.742911085000000249e+00,4.279520897346889702e-04
3.744262317000000007e+00,4.553298053144884112e-04
3.745613547999999682e+00,4.843294067332001027e-04
3.746964778999999801e+00,5.152729513804867566e-04
3.748316011000000003e+00,5.479626250274455268e-04
3.749667242000000122e+00,5.827075374264221747e-04
3.751018473999999880e+00,6.201419405905625199e-04
3.752369705000000000e+00,6.599786428078284256e-04
3.753720937000000202e+00,7.019594935630290352e-04
3.755072168000000321e+00,7.462573928970917675e-04
3.756423400000000079e+00,7.929524721864743622e-04
3.757774631000000198e+00,8.424763237339247474e-04
3.759125861999999874e+00,8.950148457221798618e-04
3.760477093999999632e+00,9.501792940454560589e-04
3.761828324999999751e+00,1.008172970826194496e-03
3.763179556999999953e+00,1.069405673727395539e-03
3.764530788000000072e+00,1.133911515319173434e-03
3.765882019999999830e+00,1.201976883766532611e-03
3.767233250999999949e+00,1.273717458556676953e-03
3.768584482000000069e+00,1.349101869433141487e-03
3.769935714000000271e+00,1.428615458243114077e-03
3.771286944999999946e+00,1.512325647454754434e-03
3.772638176999999704e+00,1.600001572129682807e-03
3.773989407999999823e+00,1.692110464919095985e-03
3.775340640000000025e+00,1.788997293633957496e-03
3.776691871000000145e+00,1.892244876109786022e-03
3.778043102999999903e+00,2.000221172304467946e-03
3.779394334000000022e+00,2.113240979936034832e-03
3.780745565000000141e+00,2.232188329448328828e-03
3.782096797000000343e+00,2.357763771388888228e-03
3.783448027999999574e+00,2.490237091775682719e-03
3.784799259999999776e+00,2.629723161967067405e-03
3.786150490999999896e+00,2.777032823796231342e-03
3.787501722999999654e+00,2.932776198547484663e-03
3.788852953999999773e+00,3.097247464686568759e-03
3.790204184999999892e+00,3.271070857307304194e-03
3.791555417000000094e+00,3.454170633768430428e-03
3.792906648000000214e+00,3.648007389355160512e-03
3.794257879999999972e+00,3.853767549683637279e-03
3.795609111000000091e+00,4.072098630007276072e-03
3.796960343000000293e+00,4.303926757264606509e-03
3.798311573999999968e+00,4.550737365109138247e-03
3.799662805999999726e+00,4.813188090227566232e-03
3.801014036999999846e+00,5.093364031941787287e-03
3.802365267999999965e+00,5.392538864571626636e-03
3.803716500000000167e+00,5.711841586583984998e-03
3.805067731000000286e+00,6.053042390062598338e-03
3.806418963000000044e+00,6.418300314139618878e-03
3.807770194000000163e+00,6.809040650830433528e-03
3.809121426000000366e+00,7.227273720495669407e-03
3.810472656999999597e+00,7.675660203851527620e-03
3.811823888999999799e+00,8.156088537948370451e-03
3.813175119999999918e+00,8.671755537113802828e-03
3.814526351000000037e+00,9.226059607254886996e-03
3.815877582999999795e+00,9.822349836191705472e-03
3.817228813999999915e+00,1.046737889677518130e-02
3.818580046000000117e+00,1.117028780662745330e-02
3.819931277000000236e+00,1.191845954257128581e-02
3.821282508999999994e+00,1.272615707664204523e-02
3.822633740000000113e+00,1.359935077973335564e-02
3.823984970999999788e+00,1.454400663057005792e-02
3.825336202999999990e+00,1.556599632125422149e-02
3.826687434000000110e+00,1.667188230972933491e-02
3.828038665999999868e+00,1.786879355166967262e-02
3.829389896999999987e+00,1.916502339985941966e-02
3.830741129000000189e+00,2.056989065342608447e-02
3.832092360000000308e+00,2.209285122962499279e-02
3.833443592000000066e+00,2.374441915498465283e-02
3.834794823000000186e+00,2.553621583799280115e-02
3.836146053999999861e+00,2.748040291965766699e-02
3.837497285999999619e+00,2.959008006710249494e-02
3.838848516999999738e+00,3.190944004567652231e-02
3.840199748999999940e+00,3.440092694712224008e-02
3.841550980000000060e+00,3.709637881159460332e-02
3.842902211999999817e+00,4.001764786236283733e-02
3.844253442999999937e+00,4.318123741424415019e-02
3.845604674000000056e+00,4.660451567105081128e-02
3.846955906000000258e+00,5.030591114338816422e-02
3.848307136999999933e+00,5.430383627135261515e-02
3.849658369000000135e+00,5.861681268498050712e-02
3.851009599999999811e+00,6.326272505969314508e-02
3.852360832000000013e+00,6.826022189554052655e-02
3.853712063000000132e+00,7.362768525024017408e-02
3.855063294999999890e+00,7.938122417405693576e-02
3.856414526000000009e+00,8.553508271286114351e-02
3.857765757000000129e+00,9.218300505235596520e-02
3.859116988999999887e+00,9.920320753206263165e-02
3.860468220000000006e+00,1.066264863660077861e-01
3.861819452000000208e+00,1.144820295281908512e-01
3.863170682999999883e+00,1.227674155600243094e-01
3.864521914999999641e+00,1.314768301514375182e-01
3.865873145999999760e+00,1.406008816345032941e-01
3.867224376999999880e+00,1.501242751560682709e-01
3.868575609000000082e+00,1.600269084330321889e-01
3.869926840000000201e+00,1.702860965594456266e-01
3.871278071999999959e+00,1.808671548649210536e-01
3.872629303000000078e+00,1.917361590648539171e-01
3.873980535000000280e+00,2.028539092342757644e-01
3.875331765999999956e+00,2.141755091410074141e-01
3.876682998000000158e+00,2.256503458573197451e-01
3.878034228999999833e+00,2.372295264766162148e-01
3.879385459999999952e+00,2.488549542954379135e-01
3.880736692000000154e+00,2.604741060615629600e-01
3.882087922999999829e+00,2.720350604457034693e-01
3.883439155000000031e+00,2.834826915322878893e-01
3.884790386000000151e+00,2.947640276236297430e-01
3.886141617999999909e+00,3.058327624123833299e-01
3.887492849000000028e+00,3.166471401054833934e-01
3.888844081000000230e+00,3.271647180123642418e-01
3.890195311999999905e+00,3.373563419753450310e-01
3.891546543000000025e+00,3.471927046009383178e-01
3.892897774999999783e+00,3.566503235869920019e-01
3.894249005999999902e+00,3.657124714168280555e-01
3.895600238000000104e+00,3.743716176995420808e-01
3.896951469000000223e+00,3.826129227366504848e-01
3.898302700999999981e+00,3.908845269750361728e-01
3.899653932000000101e+00,3.983017963853190402e-01
3.901005162999999776e+00,4.053054267178790582e-01
3.902356394999999978e+00,4.119070777169914210e-01
3.903707626000000097e+00,4.181243200312987351e-01
3.905058857999999855e+00,4.239703463484818524e-01
3.906410088999999974e+00,4.294568457787437121e-01
3.907761320999999732e+00,4.346091574335229080e-01
3.909112551999999852e+00,4.394451227058590037e-01
3.910463784000000054e+00,4.439794174541545901e-01
3.911815015000000173e+00,4.482371689256150482e-01
3.913166245999999848e+00,4.522256494461727172e-01
3.914517478000000050e+00,4.562158278517108867e-01
3.915868708999999726e+00,4.599501039790818147e-01
3.917219940999999928e+00,4.632129945529052661e-01
3.918571172000000047e+00,4.662579643450095457e-01
3.919922403999999805e+00,4.690980631851546234e-01
3.921273634999999924e+00,4.717507676751248047e-01
3.922624866000000043e+00,4.742200791276527383e-01
3.923976098000000245e+00,4.765165479869236109e-01
3.925327329000000365e+00,4.786576492533456406e-01
3.926678561000000123e+00,4.806466691543049286e-01
3.928029791999999798e+00,4.824899565195923667e-01
3.929381024000000000e+00,4.842010429238009506e-01
3.930732254999999675e+00,4.857777287468674210e-01
3.932083486999999877e+00,4.872262894538744726e-01
3.933434717999999997e+00,4.885625898070141693e-01
3.934785949000000116e+00,4.897926641461102237e-01
3.936137180999999874e+00,4.909182761820282126e-01
3.937488411999999993e+00,4.922264146633039683e-01
3.938839644000000195e+00,4.934637110853239417e-01
3.940190874999999870e+00,4.943347168073330966e-01
3.941542107000000073e+00,4.951902451379448511e-01
3.942893337999999748e+00,4.959782835991106698e-01
3.944244568999999867e+00,4.966973852404011902e-01
3.945595801000000069e+00,4.973547641470379421e-01
3.946947032000000188e+00,4.979581374774069702e-01
3.948298263999999946e+00,4.985088799137066262e-01
3.949649495000000066e+00,4.990098423811931694e-01
3.951000727000000268e+00,4.994114137355880612e-01
3.952351958000000387e+00,4.997540529829860301e-01
3.953703190000000145e+00,5.000574390834432448e-01
3.955054420999999820e+00,5.003335507495041412e-01
3.956405651999999940e+00,5.005835290609378374e-01
3.957756883999999697e+00,5.008071528674846729e-01
3.959108114999999817e+00,5.010121256660933220e-01
3.960459347000000019e+00,5.012030392127034828e-01
3.961810578000000138e+00,5.013791639655447163e-01
3.963161809999999896e+00,5.015388838419102546e-01
3.964513041000000015e+00,5.016899792143114656e-01
3.965864273000000217e+00,5.018276641060747112e-01
3.967215503999999893e+00,5.019534465930672873e-01
3.968566735000000012e+00,5.020753248275103831e-01
3.969917966999999770e+00,5.026998657173433749e-01
3.971269197999999889e+00,5.028637767472714515e-01
3.972620430000000091e+00,5.029811554606602453e-01
3.973971661000000211e+00,5.030975726610220633e-01
3.975322892999999969e+00,5.032090724791696834e-01
3.976674124000000088e+00,5.033197647866056723e-01
3.978025355000000207e+00,5.040118063933746173e-01
3.979376587000000409e+00,5.041176632511419342e-01
3.980727817999999640e+00,5.042152420939267632e-01
3.982079049999999842e+00,5.043076619819876205e-01
3.983430280999999962e+00,5.043959169549919741e-01
3.984781512999999720e+00,5.044811810631915083e-01
3.986132743999999839e+00,5.045674123326792104e-01
3.987483976000000041e+00,5.046525158673743627e-01
3.988835207000000160e+00,5.047322697320482110e-01
3.990186438000000280e+00,5.048148052985437229e-01
3.991537670000000038e+00,5.048970937542527349e-01
3.992888900999999713e+00,5.049753468847565374e-01
3.994240132999999915e+00,5.050550058376560569e-01
3.995591364000000034e+00,5.051354295177039599e-01
3.996942595999999792e+00,5.052124204810765074e-01
3.998293826999999911e+00,5.052861444382352740e-01
3.999645058000000031e+00,5.053617603818012505e-01
4.000996289999999789e+00,5.054261936251196463e-01
4.002347520999999908e+00,5.054835199974049287e-01
4.003698753000000110e+00,5.055439356640322179e-01
4.005049984000000229e+00,5.056031185377189985e-01
4.006401216000000431e+00,5.056598940644513318e-01
4.007752446999999663e+00,5.057178882438015943e-01
4.009103678999999865e+00,5.057786433491022748e-01
4.010454909999999984e+00,5.058592053164636670e-01
4.011806141000000103e+00,5.059850386827648983e-01
4.013157373000000305e+00,5.061153633937607310e-01
4.014508604000000425e+00,5.062421413141098281e-01
4.015859835999999738e+00,5.063672284284743697e-01
4.017211066999999858e+00,5.064933802919575623e-01
4.018562299000000060e+00,5.069460281149300585e-01
4.019913530000000179e+00,5.073221503136893240e-01
4.021264761000000298e+00,5.079472777737916722e-01
4.022615992999999612e+00,5.080096514429488508e-01
4.023967223999999732e+00,5.080689699494859157e-01
4.025318455999999934e+00,5.081309707040605472e-01
4.026669687000000053e+00,5.081959065071574022e-01
4.028020919000000255e+00,5.082603486502235146e-01
4.029372150000000374e+00,5.083236222720788344e-01
4.030723381999999688e+00,5.083886201962123375e-01
4.032074612999999808e+00,5.084514853619961361e-01
4.033425843999999927e+00,5.085098472771948375e-01
4.034777076000000129e+00,5.085707320691229549e-01
4.036128307000000248e+00,5.086319146515483336e-01
4.037479538999999562e+00,5.086912043413773787e-01
4.038830769999999681e+00,5.087507198920420137e-01
4.040182001999999883e+00,5.088245480993413006e-01
4.041533233000000003e+00,5.089572947782289303e-01
4.042884465000000205e+00,5.090888347071296227e-01
4.044235696000000324e+00,5.092250936074911305e-01
4.045586926999999555e+00,5.093606040808156266e-01
4.046938158999999757e+00,5.094933567541015673e-01
4.048289389999999877e+00,5.096258215526251467e-01
4.049640622000000079e+00,5.097594953668342921e-01
4.050991853000000198e+00,5.098354242000729952e-01
4.052343085000000400e+00,5.098914279883721701e-01
4.053694315999999631e+00,5.099489515027096909e-01
4.055045546999999750e+00,5.100034515940772284e-01
4.056396778999999952e+00,5.100560497430929319e-01
4.057748010000000072e+00,5.101102622573780998e-01
4.059099241999999386e+00,5.101660810500370236e-01
4.060450472999999505e+00,5.104811442548891076e-01
4.061801704999999707e+00,5.108569461213893215e-01
4.063152935999999826e+00,5.109111607436038760e-01
4.064504168000000028e+00,5.109607986833821780e-01
4.065855399000000148e+00,5.110061218276928940e-01
4.067206630000000267e+00,5.110511019990656711e-01
4.068557862000000469e+00,5.110929844519718213e-01
4.069909093000000588e+00,5.111274290333095438e-01
4.071260324999999902e+00,5.112275101303297431e-01
4.072611556000000022e+00,5.116768230290642538e-01
4.073962788000000224e+00,5.119964450768526021e-01
4.075314019000000343e+00,5.120950818128071624e-01
4.076665249999999574e+00,5.121969638323605745e-01
4.078016481999999776e+00,5.122957060061235079e-01
4.079367712999999895e+00,5.123914365779724811e-01
4.080718945000000097e+00,5.124527141067467539e-01
4.082070176000000217e+00,5.124804357284153955e-01
4.083421408000000419e+00,5.125029841461656854e-01
4.084772638999999650e+00,5.125234034697239149e-01
4.086123870999999852e+00,5.125461633181134236e-01
4.087475101999999971e+00,5.125644360645220665e-01
4.088826333000000091e+00,5.125822775266031250e-01
4.090177565000000293e+00,5.126028225074878986e-01
4.091528796000000412e+00,5.126235748472319775e-01
4.092880027999999726e+00,5.126420673654167315e-01
4.094231258999999845e+00,5.126634209265258368e-01
4.095582491000000047e+00,5.126892144565785570e-01
4.096933722000000166e+00,5.127123086000329177e-01
4.098284953000000286e+00,5.127365268988572922e-01
4.099636185000000488e+00,5.127631257099710682e-01
4.100987415999999719e+00,5.127410763464715915e-01
4.102338647999999921e+00,5.126966850819658639e-01
4.103689878999999152e+00,5.130607347300397691e-01
4.105041110999999354e+00,5.132027869037989465e-01
4.106392342000000362e+00,5.131608251744803617e-01
4.107743573999999676e+00,5.131198652917935421e-01
4.109094804999999795e+00,5.130836184273986911e-01
4.110446035999999914e+00,5.130694014840767592e-01
4.111797268000000116e+00,5.130958387450860192e-01
4.113148499000000236e+00,5.131274728240564631e-01
4.114499730999999549e+00,5.131600917382702631e-01
4.115850962000000557e+00,5.131904886342857353e-01
4.117202194000000759e+00,5.132185831080817717e-01
4.118553424999999990e+00,5.135637323819839395e-01
4.119904657000000192e+00,5.138442917744455718e-01
4.121255887999999423e+00,5.138730519017290499e-01
4.122607119000000431e+00,5.139024047289828534e-01
4.123958351000000633e+00,5.139318986712765325e-01
4.125309581999999864e+00,5.139575528251940639e-01
4.126660814000000066e+00,5.139827651320163504e-01
4.128012045000000185e+00,5.140117454720536383e-01
4.129363277000000387e+00,5.140380021386370402e-01
4.130714507999999618e+00,5.140252410816187334e-01
4.132065738999999738e+00,5.139789473408944431e-01
4.133416970999999940e+00,5.139316904683111087e-01
4.134768202000000059e+00,5.138769556417756013e-01
4.136119434000000261e+00,5.138193212666659626e-01
4.137470664999999492e+00,5.137591698840584531e-01
4.138821896999999694e+00,5.136939504597655137e-01
4.140173128000000702e+00,5.136377186052216715e-01
4.141524360000000016e+00,5.136939352134224368e-01
4.142875591000000135e+00,5.137479847669752520e-01
4.144226821999999366e+00,5.137964315784038227e-01
4.145578053999999568e+00,5.138428127975731563e-01
4.146929285000000576e+00,5.138892217098973703e-01
4.148280516999999890e+00,5.145201632253204593e-01
4.149631748000000009e+00,5.145548726288533548e-01
4.150982980000000211e+00,5.145394872853936707e-01
4.152334211000000330e+00,5.145020265006153837e-01
4.153685441999999561e+00,5.144588363388236107e-01
4.155036673999999763e+00,5.144092395499351156e-01
4.156387904999999883e+00,5.143575153286411572e-01
4.157739136999999197e+00,5.142991999423260907e-01
4.159090368000000204e+00,5.142346439690872462e-01
4.160441600000000406e+00,5.144202903223253909e-01
4.161792830999999637e+00,5.146762705830149054e-01
4.163144062999999839e+00,5.146092886130826383e-01
4.164495293999999959e+00,5.145381129752009119e-01
4.165846525000000078e+00,5.144668653924843182e-01
4.167197757000000280e+00,5.143917374482278593e-01
4.168548987999999511e+00,5.143063316543665664e-01
4.169900220000000601e+00,5.142185687570518526e-01
4.171251450999999832e+00,5.141341802369130409e-01
4.172602683000000034e+00,5.140442870516754859e-01
4.173953914000000154e+00,5.139502963195669016e-01
4.175305145999999468e+00,5.138539704801902142e-01
4.176656377000000475e+00,5.137559531784113842e-01
4.178007607999999706e+00,5.136528062491172442e-01
4.179358839999999908e+00,5.135491664391698130e-01
4.180710071000000028e+00,5.134463390866859100e-01
4.182061303000000230e+00,5.133424978120193494e-01
4.183412534000000349e+00,5.132351678725725064e-01
4.184763765999999663e+00,5.131297722560583807e-01
4.186114996999999782e+00,5.130249359593521685e-01
4.187466227999999901e+00,5.129172877433426647e-01
4.188817460000000104e+00,5.128069029903590259e-01
4.190168691000000223e+00,5.126969717088238898e-01
4.191519922999999537e+00,5.125803144806166944e-01
4.192871154000000544e+00,5.124605806799091834e-01
4.194222386000000746e+00,5.129278455536874226e-01
4.195573616999999977e+00,5.128110388436176725e-01
4.196924849000000179e+00,5.126934899092002729e-01
4.198276079999999411e+00,5.125759604297833727e-01
4.199627311000000418e+00,5.124637444957242938e-01
4.200978542999999732e+00,5.123514214302478109e-01
4.202329773999999851e+00,5.122384444758003585e-01
4.203681006000000053e+00,5.125119132940230138e-01
4.205032237000000173e+00,5.125848145478948403e-01
4.206383469000000375e+00,5.124771557534250066e-01
4.207734699999999606e+00,5.123697273226293092e-01
4.209085930999999725e+00,5.122642982546969925e-01
4.210437162999999927e+00,5.121672189752963789e-01
4.211788394000000046e+00,5.120802341439005811e-01
4.213139626000000248e+00,5.119936639088975561e-01
4.214490856999999480e+00,5.119101126521228284e-01
4.215842088999999682e+00,5.118292701579753023e-01
4.217193320000000689e+00,5.117474418387442103e-01
4.218544552000000003e+00,5.116678768351416995e-01
4.219895783000000122e+00,5.115918787288838976e-01
4.221247013999999353e+00,5.115061712391593129e-01
4.222598245999999556e+00,5.114192704066995443e-01
4.223949476999999675e+00,5.113352431385445040e-01
4.225300708999999877e+00,5.112524450306582535e-01
4.226651939999999996e+00,5.111670692071852429e-01
4.228003171999999310e+00,5.110786187401064051e-01
4.229354403000000318e+00,5.109902226661124924e-01
4.230705633999999549e+00,5.109012805858959005e-01
4.232056865999999751e+00,5.108084532645926767e-01
4.233408097000000758e+00,5.107119046417019081e-01
4.234759329000000072e+00,5.106159665337397513e-01
4.236110560000000191e+00,5.105200430423806335e-01
4.237461792000000393e+00,5.104256248246321626e-01
4.238813022999999625e+00,5.103375971294898950e-01
4.240164254999999827e+00,5.102557072231403978e-01
4.241515485999999946e+00,5.101694338526219230e-01
4.242866717000000065e+00,5.105925493591432218e-01
4.244217949000000267e+00,5.105948040530527976e-01
4.245569180000000387e+00,5.105225659166157115e-01
4.246920412000000589e+00,5.104492468750856382e-01
4.248271642999999820e+00,5.109383093934853903e-01
4.249622875000000022e+00,5.108652049150290697e-01
4.250974105999999253e+00,5.107819462986644687e-01
4.252325337999999455e+00,5.106926299541861836e-01
4.253676569000000462e+00,5.106035334919992730e-01
4.255027799999999694e+00,5.105164312545782401e-01
4.256379031999999896e+00,5.104290558998165750e-01
4.257730263000000015e+00,5.103418286376550927e-01
4.259081495000000217e+00,5.102564351654869101e-01
4.260432726000000336e+00,5.098672074688282985e-01
4.261783957999999650e+00,5.088287628987352429e-01
4.263135188999999770e+00,5.077903588076582153e-01
4.264486419999999889e+00,5.067527887350544713e-01
4.265837652000000091e+00,5.057131831036492109e-01
4.267188883000000210e+00,5.046690045466569741e-01
4.268540114999999524e+00,5.036221374463586420e-01
4.269891346000000532e+00,5.025738477371552992e-01
4.271242578000000734e+00,5.010821473659848868e-01
4.272593808999999965e+00,4.995487150491655370e-01
4.273945041000000167e+00,4.980150859777075500e-01
4.275296271999999398e+00,4.964825029568050718e-01
4.276647503000000405e+00,4.949490505247071681e-01
4.277998734999999719e+00,4.934155199715167806e-01
4.279349965999999839e+00,4.918846848313703779e-01
4.280701198000000041e+00,4.923185765644160217e-01
4.282052429000000160e+00,4.945693831553668041e-01
4.283403661000000362e+00,4.968174297589045274e-01
4.284754891999999593e+00,4.990633102317725278e-01
4.286106122999999712e+00,5.013054186489143138e-01
4.287457354999999914e+00,5.035422539787379748e-01
4.288808586000000034e+00,5.057758113299046787e-01
4.290159818000000236e+00,5.077395820882075750e-01
4.291511048999999467e+00,5.077017261600484943e-01
4.292862280999999669e+00,5.076618773118488637e-01
4.294213512000000676e+00,5.083053739398465387e-01
4.295564743999999990e+00,5.087232340504994621e-01
4.296915975000000110e+00,5.086844871907487686e-01
4.298267206000000229e+00,5.086452870974260687e-01
4.299618438000000431e+00,5.086067470831798776e-01
4.300969668999999662e+00,5.085107532770531957e-01
4.302320900999999864e+00,5.083899723497584677e-01
4.303672131999999984e+00,5.082671704365033793e-01
4.305023363999999297e+00,5.081444497564311380e-01
4.306374595000000305e+00,5.080211956398936746e-01
4.307725825999999536e+00,5.078959357060455204e-01
4.309077057999999738e+00,5.077695922014853203e-01
4.310428289000000746e+00,5.076430502893036767e-01
4.311779521000000059e+00,5.075136954388324018e-01
4.313130752000000179e+00,5.073834414811917437e-01
4.314481984000000381e+00,5.072533474075645588e-01
4.315833214999999612e+00,5.071242403067389715e-01
4.317184446999999814e+00,5.069946104600754344e-01
4.318535677999999933e+00,5.068635921126590782e-01
4.319886909000000053e+00,5.067322589651622744e-01
4.321238141000000255e+00,5.066148557826772869e-01
4.322589372000000374e+00,5.064971188382121348e-01
4.323940604000000576e+00,5.063770486986907127e-01
4.325291834999999807e+00,5.062560020999047339e-01
4.326643067000000009e+00,5.061341587388824559e-01
4.327994297999999240e+00,5.060105345189434001e-01
4.329345529999999442e+00,5.058851628323500771e-01
4.330696761000000450e+00,5.057553296984986790e-01
4.332047991999999681e+00,5.056207686893872122e-01
4.333399223999999883e+00,5.054851357601528594e-01
4.334750455000000002e+00,5.053482294349496140e-01
4.336101687000000204e+00,5.052121081719452844e-01
4.337452918000000324e+00,5.050754311192536816e-01
4.338804149999999638e+00,5.049375659196861932e-01
4.340155380999999757e+00,5.047973615344938381e-01
4.341506611999999876e+00,5.046544114348566756e-01
4.342857844000000078e+00,5.045080355402956629e-01
4.344209075000000198e+00,5.043581228279112594e-01
4.345560306999999511e+00,5.045149367642932647e-01
4.346911538000000519e+00,5.046027657196349159e-01
4.348262769999999833e+00,5.044399006578659250e-01
4.349614000999999952e+00,5.042614686040910454e-01
4.350965233000000154e+00,5.040750792332138186e-01
4.352316464000000273e+00,5.044597526145410127e-01
4.353667695000000393e+00,5.042659748447710921e-01
4.355018926999999707e+00,5.040685964135060981e-01
4.356370157999999826e+00,5.038666925540525865e-01
4.357721390000000028e+00,5.036612038144256953e-01
4.359072621000000147e+00,5.034498346703655258e-01
4.360423853000000349e+00,5.032370274254294173e-01
4.361775083999999580e+00,5.030283665417311090e-01
4.363126315000000588e+00,5.028138202884480101e-01
4.364477547000000790e+00,5.025925382750605630e-01
4.365828778000000021e+00,5.023647447590706694e-01
4.367180010000000223e+00,5.021313623282055438e-01
4.368531240999999454e+00,5.018923685043774618e-01
4.369882472999999656e+00,5.016481054630181902e-01
4.371233703999999776e+00,5.013945443825391646e-01
4.372584935999999978e+00,5.011367369849042408e-01
4.373936167000000097e+00,5.008740225923558054e-01
4.375287398000000216e+00,5.006069376023377648e-01
4.376638630000000418e+00,5.003347112676229669e-01
4.377989860999999649e+00,5.000597062304092955e-01
4.379341092999999852e+00,4.997803164742532500e-01
4.380692323999999971e+00,4.995026867028106166e-01
4.382043555999999285e+00,4.992248701963092894e-01
4.383394787000000292e+00,4.989444301711524199e-01
4.384746017999999523e+00,4.986608628514000996e-01
4.386097249999999725e+00,4.983759007904603466e-01
4.387448481000000733e+00,4.980884779428983999e-01
4.388799713000000047e+00,4.978008443022617913e-01
4.390150944000000166e+00,4.975119995882893997e-01
4.391502176000000368e+00,4.972211263794135139e-01
4.392853406999999599e+00,4.969310367686571306e-01
4.394204638999999801e+00,4.966430369155790947e-01
4.395555869999999921e+00,4.963570755531905299e-01
4.396907101000000040e+00,4.961032804696403065e-01
4.398258332999999354e+00,4.958664723036986244e-01
4.399609564000000361e+00,4.956314919108141259e-01
4.400960796000000563e+00,4.953986547960081976e-01
4.402312026999999794e+00,4.951672187753080601e-01
4.403663258999999996e+00,4.949396686108731847e-01
4.405014489999999228e+00,4.947226776393727210e-01
4.406365721999999430e+00,4.950382259489378711e-01
4.407716953000000437e+00,4.948221142453594901e-01
4.409068183999999668e+00,4.946127144264142461e-01
4.410419415999999870e+00,4.944077974617052673e-01
4.411770646999999990e+00,4.942087977518794251e-01
4.413121879000000192e+00,4.940839374649276250e-01
4.414473110000000311e+00,4.943910582538824094e-01
4.415824341999999625e+00,4.942091287109133813e-01
4.417175573000000632e+00,4.940331578493157849e-01
4.418526803999999863e+00,4.938615890666929742e-01
4.419878036000000066e+00,4.936941390881038338e-01
4.421229266999999297e+00,4.935331889207861256e-01
4.422580498999999499e+00,4.933762775529994538e-01
4.423931730000000506e+00,4.932243312103067323e-01
4.425282961999999820e+00,4.930759475978850892e-01
4.426634192999999939e+00,4.929332681311993092e-01
4.427985425000000141e+00,4.927934888585948636e-01
4.429336656000000261e+00,4.926590583047595340e-01
4.430687887000000380e+00,4.925232400146843936e-01
4.432039118999999694e+00,4.923878751492165584e-01
4.433390349999999813e+00,4.922552928077416068e-01
